X30,X61,X92,X123,X154,X185,X216,X247,X278,X309,X340,X371,X402,X433,X464,X495,X526,X557,X588,X619,X650,X681,X712,X743,X774,X805,X836,X867,X898,X929,X960,X991,X1022,X1053,X1084,X1115,X1146,X1177,X1208,X1239,X1270,X1301,X1332,X1363,X1394,X1425,X1456,X1487,X1518,X1549,X1580,X1611,X1642,X1673,X1704,X1735,X1766,X1797,X1828,X1859,X1890,X1921,X1952,X1983,X2014,X2045,X2076,X2107,X2138,X2169,X2200,X2231,X2262,X2293,X2324,X2355,X2386,X2417,X2448,X2479,X2510,X2541,X2572,X2603,X2634,X2665,X2696,X2727,X2758,X2789,X2820,X2851,X2882,X2913,X2944,X2975,X3006
-20.2277498534161,-20.3912026075039,-20.543976182483,-20.68129888755,-20.8024572272173,-20.9121794594801,-21.0138565237587,-21.1043423443703,-21.1830490525497,-21.257204898093,-21.3149711712569,-21.3544582314132,-21.3978179320315,-21.4181425663837,-21.4093276182233,-21.4247297267422,-21.5007164354883,-21.6036592002385,-21.6819205285289,-21.7561793774746,-21.8497923906939,-21.9151386054775,-21.9425971046701,-21.9563484766093,-21.9594740168251,-21.9133819797686,-21.8257724566786,-21.7691644982665,-21.6702267590622,-21.5144428608315,-21.4625543051395,-21.5006752208226,-21.5474989916829,-21.6626360017344,-21.9311849689388,-22.2981288202297,-22.6129042530784,-22.9384250920403,-23.3389513911125,-23.6659391919286,-23.9522701319611,-24.271164334101,-24.5345855681092,-24.6978171893512,-24.8112599040155,-24.9295535080973,-24.9182433014519,-24.7796731851509,-24.7736808570146,-24.9252679460436,-25.0990158982093,-25.3141321367884,-25.7444305365501,-26.3319016360543,-26.7480178542631,-27.0610421374167,-27.4256098929489,-27.6427522316118,-27.6212461910035,-27.492208364852,-27.3901791981048,-27.2025323261543,-26.884686558475,-26.673250101137,-26.5125464590415,-26.2804251065336,-26.1137832038494,-26.1174642534439,-26.2044649619429,-26.2239122958393,-26.3178779028386,-26.5399002204652,-26.6063063999405,-26.4737057347818,-26.2924404037111,-26.0694368857575,-25.6671219996013,-25.1086761737844,-24.6421563021274,-24.2051041175905,-23.6877994596544,-23.2674063819209,-22.9326655783302,-22.6029555829016,-22.3513972093551,-22.168173253221,-22.0196998095313,-21.9434476412587,-21.937930769252,-21.9831355316583,-22.0887411673981,-22.2548987952239,-22.4768002144693,-22.7566856849262,-23.0991161632443,-23.5039977169293,-23.9665882720567
-20.9234507402051,-21.1090468249406,-21.2767747936219,-21.4242467566277,-21.550937467905,-21.6589953465774,-21.7500430007882,-21.8209717858393,-21.871855635949,-21.9090910276354,-21.9260784525521,-21.9207719333022,-21.9063982428285,-21.8547321799482,-21.7644856791059,-21.6892912166854,-21.6115302933097,-21.5102096941779,-21.4338998225383,-21.3855242312299,-21.3399645115419,-21.3037281243988,-21.2830141842094,-21.2739506887386,-21.2679384239444,-21.2455033358537,-21.2177967029504,-21.222157309878,-21.2084754812805,-21.1706547688037,-21.2120537975938,-21.32782584962,-21.4627890088653,-21.6447991034964,-21.9718296695862,-22.4045536243385,-22.7648758676154,-23.1435277532084,-23.6098485804147,-23.9536551673556,-24.1732049154985,-24.3813893424106,-24.5399764403623,-24.5754172748084,-24.5206372577676,-24.4971159013559,-24.4451453310608,-24.3121584151346,-24.2303457798408,-24.2053445656074,-24.1717251513594,-24.1550780211054,-24.2050234291203,-24.3003394260288,-24.3603531903638,-24.3918871074105,-24.4351692233487,-24.4596352080532,-24.4376760502533,-24.3860126349355,-24.3405754763604,-24.2937104590683,-24.2316454205176,-24.1811338043466,-24.0938375279479,-23.9715355521388,-23.9161568856947,-23.9451680850428,-23.998980957928,-24.063942390102,-24.2302905038784,-24.4778279490806,-24.627248402726,-24.7517710173484,-24.9278722631345,-24.9811317935816,-24.8930619987368,-24.7648322373561,-24.6015076159996,-24.2752688108297,-23.8103040523037,-23.4396897784244,-23.0759295413872,-22.6281686469752,-22.3244461635724,-22.1443926620728,-21.9759245820992,-21.9095097951292,-21.9359952443713,-22.0093876286859,-22.1648944530285,-22.4042504675801,-22.7095376693525,-23.0864844335478,-23.5455374596032,-24.085440324797,-24.694366721093
-20.9234507402051,-21.1090468249406,-21.2767747936219,-21.4242467566277,-21.550937467905,-21.6589953465774,-21.7500430007882,-21.8209717858393,-21.871855635949,-21.9090910276354,-21.9260784525521,-21.9207719333022,-21.9063982428285,-21.8547321799482,-21.7644856791059,-21.6892912166854,-21.6115302933097,-21.5102096941779,-21.4338998225383,-21.3855242312299,-21.3399645115419,-21.3037281243988,-21.2830141842094,-21.2739506887386,-21.2679384239444,-21.2455033358537,-21.2177967029504,-21.222157309878,-21.2084754812805,-21.1706547688037,-21.2120537975938,-21.32782584962,-21.4627890088653,-21.6447991034964,-21.9718296695862,-22.4045536243385,-22.7648758676154,-23.1435277532084,-23.6098485804147,-23.9536551673556,-24.1732049154985,-24.3813893424106,-24.5399764403623,-24.5754172748084,-24.5206372577676,-24.4971159013559,-24.4451453310608,-24.3121584151346,-24.2303457798408,-24.2053445656074,-24.1717251513594,-24.1550780211054,-24.2050234291203,-24.3003394260288,-24.3603531903638,-24.3918871074105,-24.4351692233487,-24.4596352080532,-24.4376760502533,-24.3860126349355,-24.3405754763604,-24.2937104590683,-24.2316454205176,-24.1811338043466,-24.0938375279479,-23.9715355521388,-23.9161568856947,-23.9451680850428,-23.998980957928,-24.063942390102,-24.2302905038784,-24.4778279490806,-24.627248402726,-24.7517710173484,-24.9278722631345,-24.9811317935816,-24.8930619987368,-24.7648322373561,-24.6015076159996,-24.2752688108297,-23.8103040523037,-23.4396897784244,-23.0759295413872,-22.6281686469752,-22.3244461635724,-22.1443926620728,-21.9759245820992,-21.9095097951292,-21.9359952443713,-22.0093876286859,-22.1648944530285,-22.4042504675801,-22.7095376693525,-23.0864844335478,-23.5455374596032,-24.085440324797,-24.694366721093
-21.8465804867364,-21.7785173732505,-21.7232686327663,-21.67888538075,-21.6439665239098,-21.6205926799778,-21.6120375309564,-21.6192188638671,-21.6408409971398,-21.6768574098887,-21.7407955381215,-21.8300485266345,-21.9203684177247,-22.0145784884855,-22.1196033120422,-22.2173468747404,-22.3567844229021,-22.5342885479115,-22.6528592537068,-22.7191259344944,-22.7911925507325,-22.8492709557366,-22.8416953653452,-22.7876734528039,-22.7737272575402,-22.7222430183033,-22.5998582881899,-22.5594720781488,-22.6150086689366,-22.6894127713123,-22.7991140412278,-23.0269738054658,-23.3484126156021,-23.6186989647775,-23.8467541986978,-24.1044436172931,-24.341451645041,-24.4870116358811,-24.5810634166018,-24.7393511209539,-25.0159912472773,-25.3364290715698,-25.6234018940693,-25.9656380052089,-26.3778559764567,-26.6717785296033,-26.8043057035736,-26.8909760340203,-26.9814699878262,-27.0623490101105,-27.1110107813465,-27.1633901214477,-27.2322470156624,-27.2829259667012,-27.2802385706722,-27.1940725503084,-27.0551016930967,-26.9193166922753,-26.7780971325356,-26.6171938023521,-26.4841542006379,-26.3836961999084,-26.2836739908129,-26.1763395494652,-25.9839907865516,-25.7194762210351,-25.5108737414448,-25.4223016912418,-25.3823061647432,-25.3156066767619,-25.2909960178128,-25.3357094028228,-25.3121299832231,-25.1488142585258,-24.9261572471482,-24.7342998788792,-24.5340737540811,-24.2868942683997,-24.0837780445483,-23.9526297087268,-23.8441337970023,-23.7334767968889,-23.6139467498382,-23.5003506850809,-23.4001535717993,-23.3141446064458,-23.2376891519539,-23.1701164272278,-23.111784516868,-23.0626299489104,-23.0213496074122,-22.9873395366453,-22.961456196545,-22.9445870946635,-22.9373406539376,-22.9394711891899,-22.9505850458009
-22.0994199734896,-21.9976842264318,-21.9031777786615,-21.8153107592148,-21.7353590952365,-21.6636287075032,-21.5991461519664,-21.5421659317208,-21.4948358882568,-21.4567484808214,-21.4269467124709,-21.4067542404098,-21.3893020732708,-21.3748013139218,-21.3751957609202,-21.3982485529474,-21.4356498945864,-21.4752341832465,-21.5360145606645,-21.6203951645352,-21.6912968862053,-21.7448972706355,-21.8023167359715,-21.8638904833371,-21.8934967083416,-21.8995531339437,-21.9492042522908,-22.024270458875,-22.0946289380083,-22.209509365068,-22.4089452449864,-22.6541562662907,-22.8761513797505,-23.0984577619644,-23.3546063885905,-23.5906119089881,-23.8331643041519,-24.1052142978206,-24.3471676534698,-24.5815213930611,-24.8309511857378,-25.0361307657486,-25.1861323567035,-25.4141744760065,-25.5633878501152,-25.6148535095774,-25.6543156849679,-25.6896741611669,-25.717304900999,-25.7224900721232,-25.6680079271981,-25.5654975443287,-25.4735323293437,-25.3462739404177,-25.1692131502775,-25.0479170365809,-24.973691813941,-24.8943560745003,-24.8502454622102,-24.8579439817573,-24.8896311210962,-24.9190357490804,-24.979190513274,-25.0758462690694,-25.1418091970617,-25.20446268432,-25.2953090874819,-25.3533330414955,-25.3841462579449,-25.4171729349703,-25.4271164373553,-25.3748911674739,-25.2669989978342,-25.0565522392177,-25.0190496895475,-24.9987754041695,-24.9530005812236,-24.9283929303204,-24.9361905650556,-24.8805202895467,-24.6970238977179,-24.4529650017854,-24.2499031333044,-24.0793405971279,-23.8899936389387,-23.7192427015371,-23.5661524956283,-23.4109595693157,-23.2628021214972,-23.1253878417926,-22.9957709343933,-22.8731093700539,-22.7565611195294,-22.6452841535746,NA,NA,NA
-20.2712602231952,-20.5409431049969,-20.785688892022,-21.0036218307946,-21.1998801955314,-21.3752595324647,-21.5267486607013,-21.6551262514361,-21.7668726290339,-21.8530082580087,-21.9119624650099,-21.961328867606,-21.9749723249597,-21.949285562775,-21.9356539984317,-21.9354498747933,-21.9243159929486,-21.9150436076151,-21.9052026880188,-21.8894987227472,-21.8764262455607,-21.8635409203461,-21.8486719639195,-21.8407242394351,-21.8074081632305,-21.7518382037077,-21.7360253021176,-21.7176493005258,-21.676529708815,-21.7078869699622,-21.8308956775971,-21.989966534273,-22.1681741463526,-22.4042745756593,-22.6985481756189,-22.9763559899976,-23.2988963905143,-23.6891124493121,-24.0149822607931,-24.331623699108,-24.6920953081489,-24.9612861869296,-25.1221736725703,-25.2466276157257,-25.3328758857114,-25.303994072068,-25.1808280500987,-25.1082611177633,-25.0052235344936,-24.8227912986531,-24.7540663165984,-24.8034069554773,-24.8630344292994,-24.9578449147144,-25.1991083327456,-25.547032355516,-25.7999197863248,-25.9916505150558,-26.4803001766018,-26.6329686075933,-26.7026927312924,-26.7399420919924,-26.7449931909234,-26.6393227706636,-26.4349396562075,-26.2679184724091,-26.0435342358298,-25.722220919713,-25.5227915839363,-25.526815462779,-25.6087828763997,-25.6768885134949,-25.8546658224353,-26.147205020599,-26.2850359501935,-26.2950892350509,-26.3132963642819,-26.2336884780116,-26.0364301581311,-25.7900391577365,-25.52107637376,-25.0726131013808,-24.4701067241847,-24.0136972717139,-23.6570820046225,-23.2621003782401,-22.9911057141226,-22.8258697677403,-22.6829975594618,-22.6270923081907,-22.6575646358811,-22.7433366047956,-22.9032785943004,-23.1603782103242,-23.5090876817262,-23.9254743222682,NA
-21.8551343058391,-21.8494541776125,-21.8439848032303,-21.8383316203038,-21.8320986091197,-21.8252714602049,-21.818028176531,-21.8068813492242,-21.7924898842749,-21.7812512569511,-21.7700310626826,-21.7564901818562,-21.7482190171765,-21.729856319873,-21.7001025038699,-21.6876404659144,-21.6906072720063,-21.6926030040229,-21.7005050825279,-21.7471067787435,-21.8197495680014,-21.8571331770288,-21.8769131488176,-21.915137140333,-21.9380930492618,-21.878826478207,-21.7721340901975,-21.7369303735589,-21.7083699460169,-21.6337485317515,-21.65019227877,-21.7758621971785,-21.9342680711847,-22.120559209949,-22.4426033939454,-22.8838846221865,-23.2529765316408,-23.5986873126918,-24.0080042755765,-24.3467697370428,-24.6023166126297,-24.8403371219024,-25.0442125376484,-25.1786336046416,-25.2580477258183,-25.3404711612098,-25.4164059572569,-25.4628621453314,-25.5176179628604,-25.5834075385119,-25.6402807657939,-25.6919895293944,-25.7637965349486,-25.844057526326,-25.8811639455659,-25.8477733885827,-25.779585420097,-25.7195544353576,-25.6305692893889,-25.5042251193636,-25.4265357437527,-25.3965634044083,-25.365737308372,-25.3486217218978,-25.3803540218966,-25.4409073562418,-25.4620996476308,-25.5072561367177,-25.6006517234286,-25.6155288193692,-25.5661480077665,-25.5180749872553,-25.4215098425532,-25.1955718939615,-24.8801543695506,-24.6066182156919,-24.3044912367553,-23.9209917364098,-23.6140164099745,-23.3845032663468,-23.1563433574723,-22.9718629432419,-22.8389542241923,-22.7349560887645,-22.6563648287061,-22.5986987293318,-22.5658962109158,-22.5670837676448,-22.6021598436855,-22.6661928768874,-22.7610643519611,-22.8869104041801,-23.0427619242804,-23.2288425301665,-23.4462817266649,-23.695307019982,-23.9747890300915
-21.7245540474963,-21.6807873045998,-21.6426858616676,-21.6084628463107,-21.5802325625412,-21.5594329652916,-21.5434902635758,-21.5329498588864,-21.5339284948751,-21.5578468101541,-21.5997872997065,-21.6413594917407,-21.6659209327123,-21.6804275531554,-21.7018864573955,-21.7569297553422,-21.8299086247908,-21.874408771896,-21.8961808656633,-21.9269159323588,-21.9591102140279,-21.9852599527161,-21.9978613904686,-21.9393652742642,-21.827459541696,-21.7674962207313,-21.7199746939457,-21.6437530098458,-21.6417211952962,-21.7316387802115,-21.8598283796149,-22.0220246480333,-22.2912606100249,-22.6496652782722,-22.9566172894888,-23.2427365194481,-23.5682741058331,-23.8370555782217,-24.0664732111565,-24.3038934306033,-24.4981029932745,-24.7375543846125,-24.817058638238,-24.8817394809314,-24.9405900755158,-25.0026035848138,-25.0502221104317,-25.0829145684103,-25.1021887531778,-25.19571394794,-25.2424434048688,-25.2651714909795,-25.2389316827555,-25.1863526685225,-25.1608428081562,-25.1234056479056,-25.0531566407543,-25.0306720066801,-25.0683580943336,-25.1197061799981,-25.1769198751002,-25.3026273550825,-25.508646534289,-25.8255728694874,-25.874881203771,-25.9251635520539,-25.9581980714022,-25.955762918882,-25.8996362515596,-25.7232484356999,-25.1248705503546,-24.8885114190851,-24.6976070718045,-24.491624767354,-24.3136362330778,-24.2223399213363,-24.1822766226454,-24.0952815715815,-23.8880901249124,-23.634789810154,-23.4582441180052,-23.3415459574291,-23.2259419431483,-23.1715261244999,-23.1778519843949,-23.2125345479493,-23.287760177809,-23.4081836709262,-23.5699258106509,-23.7723719392253,-24.0149073988913,-24.2969175318913,NA,NA,NA,NA,NA
-20.8984769160332,-21.0392457671128,-21.1659025288437,-21.2769882915669,-21.3761907597617,-21.4643749858336,-21.5392873905107,-21.6014161734957,-21.6557390556562,-21.6958973863246,-21.7205774955982,-21.7423245754922,-21.7446567117949,-21.7246209851426,-21.7150560798232,-21.7213223693038,-21.727272071674,-21.7334816381553,-21.7440828882606,-21.7583345113027,-21.7695032632028,-21.7788327706159,-21.7903681325203,-21.8015783133224,-21.829954635333,-21.8684893115404,-21.8779026423668,-21.8036159299173,-21.684725420391,-21.6224638303521,-21.5627798746639,-21.4704331065733,-21.4748725002193,-21.5885372327561,-21.735820887225,-21.9141040465963,-22.1933924946448,-22.9756502540307,-23.2822254399507,-23.5706839415866,-23.8993345940089,-24.1509663884133,-24.2950400035679,-24.3882905005244,-24.4444184439036,-24.4771243983264,-24.5270725987871,-24.509293514108,-24.4445120653592,-24.4161222466425,-24.4527544580837,-24.5073715049299,-24.5498659889646,-24.5719162676088,-24.6120855938437,-24.6449723190487,-24.6117065686823,-24.5252523719231,-24.5281623061943,-24.7541145602396,-24.8979892837941,-25.0661063556044,-25.3438055856234,-25.7089029697193,-26.0028452496911,-26.2621425264279,-26.5909981974142,-26.9323989493431,-27.2293314689073,-27.4247824427999,-27.6273518690649,-27.852359735315,-27.9028727125958,-27.7032879523071,-27.3715435843428,-27.0010177474894,-26.4665309882073,-25.7687760024262,-25.1899391531374,-24.6402151808591,-24.0090880571385,-23.5476779915097,-23.2406585295242,-22.957570050621,-22.7768330151658,-22.6850611327727,-22.6451590649607,-22.6999836999528,-22.860274923091,-23.1068640151548,-23.4377449575226,-23.8509117315729,-24.3443583186842,NA,NA,NA,NA
-20.8984769160332,-21.0392457671128,-21.1659025288437,-21.2769882915669,-21.3761907597617,-21.4643749858336,-21.5392873905107,-21.6014161734957,-21.6557390556562,-21.6958973863246,-21.7205774955982,-21.7423245754922,-21.7446567117949,-21.7246209851426,-21.7150560798232,-21.7213223693038,-21.727272071674,-21.7334816381553,-21.7440828882606,-21.7583345113027,-21.7695032632028,-21.7788327706159,-21.7903681325203,-21.8015783133224,-21.829954635333,-21.8684893115404,-21.8779026423668,-21.8036159299173,-21.684725420391,-21.6224638303521,-21.5627798746639,-21.4704331065733,-21.4748725002193,-21.5885372327561,-21.735820887225,-21.9141040465963,-22.1933924946448,-22.9756502540307,-23.2822254399507,-23.5706839415866,-23.8993345940089,-24.1509663884133,-24.2950400035679,-24.3882905005244,-24.4444184439036,-24.4771243983264,-24.5270725987871,-24.509293514108,-24.4445120653592,-24.4161222466425,-24.4527544580837,-24.5073715049299,-24.5498659889646,-24.5719162676088,-24.6120855938437,-24.6449723190487,-24.6117065686823,-24.5252523719231,-24.5281623061943,-24.7541145602396,-24.8979892837941,-25.0661063556044,-25.3438055856234,-25.7089029697193,-26.0028452496911,-26.2621425264279,-26.5909981974142,-26.9323989493431,-27.2293314689073,-27.4247824427999,-27.6273518690649,-27.852359735315,-27.9028727125958,-27.7032879523071,-27.3715435843428,-27.0010177474894,-26.4665309882073,-25.7687760024262,-25.1899391531374,-24.6402151808591,-24.0090880571385,-23.5476779915097,-23.2406585295242,-22.957570050621,-22.7768330151658,-22.6850611327727,-22.6451590649607,-22.6999836999528,-22.860274923091,-23.1068640151548,-23.4377449575226,-23.8509117315729,-24.3443583186842,NA,NA,NA,NA
-21.2876088475352,-21.3963002004542,-21.494032312871,-21.5790284779155,-21.655420631948,-21.7243622854229,-21.7838240121152,-21.834171730888,-21.8801519698287,-21.918795467571,-21.9482491815401,-21.9749339680107,-21.9806260321984,-21.9646717606454,-21.9598472816154,-21.9712481210841,-21.9824617190197,-21.9940020746753,-22.0143522341125,-22.0432810041161,-22.0682310250234,-22.0870730806882,-22.1067136344748,-22.1281488459865,-22.1331800939897,-22.1239863719002,-22.1321302612954,-22.1044826676846,-22.0412541231529,-22.0540166491415,-22.1277435916151,-22.2085693594193,-22.3498075683168,-22.5621587408933,-22.8144711074536,-23.0972798453398,-23.4380342387334,-23.8349030524155,-24.2345006846281,-24.7420424878631,-25.352231808112,-25.8459150338657,-26.2378551655176,-26.6613160449559,-27.0748953229128,-27.4371906501207,-27.8423200552191,-27.7991739809542,-27.642870694292,-27.497138409958,-27.2812652574451,-26.9140940632162,-26.218098590332,-25.8603038959583,-25.3871440982241,-25.0624901119984,-24.8886188628896,-24.7366098522144,-24.6735378584038,-24.7360784463792,-24.8800660584298,-25.0513137890392,-25.3472238534185,-25.7654486657464,-26.1021766189573,-26.491473225077,-27.0135225731735,-27.383690921745,-27.702704751268,-28.0870836176844,-28.2758833926896,-28.1855990756459,-27.9493576131656,-27.2950184221747,-26.6924492285339,-25.8402557702255,-25.2003555563636,-24.6448543983736,-23.9663180704449,-23.5073540258376,-23.3193705389706,-23.2265876599049,-23.2308305053635,-23.3277664791499,-23.5161155208453,-23.8022815508391,-24.1845713339436,-24.6604222185236,-25.2349340002975,-25.90858657584,-26.6782261249248,-27.5435018680695,-28.5040630257917,-29.5595588186089,NA,NA,NA
-20.3784472286037,-20.5574741425214,-20.7251131284406,-20.8782664227261,-21.0165698303675,-21.1430890476752,-21.2598711479957,-21.3648685840775,-21.4577584220065,-21.543174655135,-21.6122506797256,-21.6640067512985,-21.7149071520918,-21.7483501421375,-21.7594665394069,-21.7823194630476,-21.8368032380956,-21.9025819222693,-21.9533732337402,-21.9922203040999,-22.0327293331838,-22.0644626415287,-22.0740683592684,-22.0686293580541,-22.0683600706988,-22.0384362697989,-21.9779357474761,-21.9579259658309,-21.9624259490832,-21.9598309366184,-21.9977727132849,-22.0662602715565,-22.1431757971571,-22.2579608648113,-22.4254437598401,-22.6278208456402,-22.84558581405,-23.1708574011531,-23.5863753265853,-23.9085647575134,-24.1917888948728,-24.519555127188,-24.7520049030089,-24.8415528921003,-24.8730952877741,-24.905495823901,-24.8384336557127,-24.6662903233901,-24.5899831382277,-24.5660909693051,-24.4972779015105,-24.5035890698518,-24.6453379845489,-24.8450164583757,-25.01593708017,-25.2671971739021,-25.6249699215206,-25.8781816988309,-26.0178572916573,-26.1537980031163,-26.253094984951,-26.2639674087333,-26.2115695516752,-26.1783952239791,-26.1236283926079,-26.010206861972,-25.9262551984459,-25.892844612091,-25.8652539822608,-25.8329193792682,-25.8604613145364,-25.9385215394451,-25.9455679842416,-25.9036461535883,-25.8666431078054,-25.7607891106271,-25.5409013849472,-25.2562022173491,-24.9745294671009,-24.6484452071333,-24.2577347105694,-23.9110706369658,-23.5540971181825,-23.148179725226,-22.825573276373,-22.5660548110939,-22.3070422814468,-22.1172518745898,-21.9901728634011,-21.8905086167158,-21.8437964656277,-21.850851531834,-21.8989687537496,-21.9934051875449,-22.1434014284498,-22.3479764948239,-22.5970550775315
-21.9395375390803,-21.8728487403727,-21.8200965618267,-21.7839624528229,-21.7571909133099,-21.7379891967211,-21.7280368713895,-21.7270083070469,-21.7301029592248,-21.7414240152016,-21.7627569669974,-21.7858247272565,-21.8181109760482,-21.8635576994621,-21.9085752691725,-21.9426477998755,-21.9725617246288,-22.0106808926501,-22.0700910526066,-22.1350746337466,-22.1747905061594,-22.2155631733587,-22.2727835653286,-22.2992101918633,-22.2679524183195,-22.21629469233,-22.1932581471031,-22.1115448504822,-21.9625905416273,-21.9135168607218,-21.923118376724,-21.9099548949805,-21.9807959102575,-22.2345965041662,-22.59457962642,-22.9039165739379,-23.2590107169904,-23.7204732276875,-24.0777871057079,-24.3398394642622,-24.611107152729,-24.8244577750388,-24.9231702079229,-24.9221959064442,-24.9434518245462,-24.9607423924561,-24.9387044634681,-24.9426914010017,-24.9810656535292,-25.0209119583321,-25.0656671120425,-25.1329335610405,-25.2156862649777,-25.2804207903935,-25.333670337775,-25.3907520035272,-25.4313371980662,-25.4590072492138,-25.483254648713,-25.4926175528619,-25.4905784033959,-25.482093822464,-25.457913236986,-25.4167741782031,-25.3633181026157,-25.2971503250332,-25.2506106475358,-25.2137420480683,-25.122704605236,-24.9818932385914,-24.8251726317231,-24.6329075092908,-24.3599405774522,-24.0289898186888,-23.7222328721454,-23.383761695722,-22.9843717872595,-22.6462960958142,-22.3149835452979,-21.9409319855224,-21.6539477543942,-21.4784995079396,-21.3430803947904,-21.2335334917614,-21.1725397895291,-21.1607396952479,-21.1509154104487,-21.1456154767216,-21.1700037921294,-21.2107855929124,-21.2683769738687,-21.3490509448972,-21.4482981148891,-21.5600131855118,-21.6851850695126,-21.8299456924031,NA
-21.0980314415036,-21.2391610923785,-21.3652357763609,-21.4748177164434,-21.5720024524248,-21.657012865239,-21.7263703303928,-21.7811766593604,-21.8285253870275,-21.8603448206383,-21.8747429235672,-21.8880827148958,-21.8773164368944,-21.8389388994638,-21.8186269731314,-21.8157008389232,-21.8076984179577,-21.8076231909008,-21.8370649609156,-21.8842678741353,-21.9122169256812,-21.9317026738654,-21.9616571472219,-21.9772775462039,-21.9537196299835,-21.9104533901939,-21.8891473759802,-21.8180019420542,-21.6929110450054,-21.6570836367957,-21.6919546310402,-21.7270154800702,-21.8275599439217,-22.0724990073116,-22.4087595416815,-22.7036591371544,-23.0456499759043,-23.4815518923434,-23.8162339549523,-24.0395559561825,-24.255339514084,-24.4393964355355,-24.56556242935,-24.6392784566906,-24.683764202961,-24.7222393535651,-24.7779235939067,-24.8077758854341,-24.7963069514256,-24.8080641200297,-24.8766561467979,-24.9633680352579,-25.0242614855225,-25.1000719067534,-25.1649995767892,-25.1797178165905,-25.1740803913598,-25.1532155749607,-25.1161308299748,-25.0817796269332,-25.0501898093655,-24.9898310422212,-24.8649858529667,-24.7029519200972,-24.5667216351054,-24.4425921877532,-24.2997810591302,-24.175661077721,-24.0559485178719,-23.9215818053295,-23.8027669956792,-23.7111868175528,-23.62900735628,-23.5421597024926,-23.4929557214347,-23.4849458244574,-23.445918921352,-23.3703240565381,-23.2944406747586,-23.2088032862901,-22.9983801339655,-22.7033428592542,-22.5470310703879,-22.5058467359211,-22.4711923280022,-22.5389082102539,-22.7040978733571,-22.9169360288605,-23.2058698716891,-23.5799550781635,-24.0279262495614,-24.5477489682435,-25.1373888165704,-25.7948113769026,NA,NA,NA
-21.0980314415036,-21.2391610923785,-21.3652357763609,-21.4748177164434,-21.5720024524248,-21.657012865239,-21.7263703303928,-21.7811766593604,-21.8285253870275,-21.8603448206383,-21.8747429235672,-21.8880827148958,-21.8773164368944,-21.8389388994638,-21.8186269731314,-21.8157008389232,-21.8076984179577,-21.8076231909008,-21.8370649609156,-21.8842678741353,-21.9122169256812,-21.9317026738654,-21.9616571472219,-21.9772775462039,-21.9537196299835,-21.9104533901939,-21.8891473759802,-21.8180019420542,-21.6929110450054,-21.6570836367957,-21.6919546310402,-21.7270154800702,-21.8275599439217,-22.0724990073116,-22.4087595416815,-22.7036591371544,-23.0456499759043,-23.4815518923434,-23.8162339549523,-24.0395559561825,-24.255339514084,-24.4393964355355,-24.56556242935,-24.6392784566906,-24.683764202961,-24.7222393535651,-24.7779235939067,-24.8077758854341,-24.7963069514256,-24.8080641200297,-24.8766561467979,-24.9633680352579,-25.0242614855225,-25.1000719067534,-25.1649995767892,-25.1797178165905,-25.1740803913598,-25.1532155749607,-25.1161308299748,-25.0817796269332,-25.0501898093655,-24.9898310422212,-24.8649858529667,-24.7029519200972,-24.5667216351054,-24.4425921877532,-24.2997810591302,-24.175661077721,-24.0559485178719,-23.9215818053295,-23.8027669956792,-23.7111868175528,-23.62900735628,-23.5421597024926,-23.4929557214347,-23.4849458244574,-23.445918921352,-23.3703240565381,-23.2944406747586,-23.2088032862901,-22.9983801339655,-22.7033428592542,-22.5470310703879,-22.5058467359211,-22.4711923280022,-22.5389082102539,-22.7040978733571,-22.9169360288605,-23.2058698716891,-23.5799550781635,-24.0279262495614,-24.5477489682435,-25.1373888165704,-25.7948113769026,NA,NA,NA
